modelKey,model,scenario,arm,ok,errored,turns,toolCalls,toolErrors,mcpRoundTrips,servicesTouched,tokensIn,tokensOut,peakContextTokens,compactions,toolsInContext,wallMs,costUsd
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","open-prs-breakdown","lispfns",true,false,6,5,0,14,10,14569,216,2858,0,1,5602,0.000769
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","pyrepl",false,false,7,6,2,14,10,23102,784,4337,0,1,10607,0.001304
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","jsrepl",false,false,5,4,0,14,10,14583,237,3709,0,1,3960,0.000774
"qwen30b","qwen/qwen3-30b-a3b-instruct-2507","reconcile-ghost-issues","lispfns",false,false,8,7,0,14,10,21789,337,3512,0,1,6802,0.001153
"dsflash","deepseek/deepseek-v4-flash","count-open-prs","pyrepl",true,false,4,3,0,16,10,13120,407,4930,0,1,20606,0.001254
"dsflash","deepseek/deepseek-v4-flash","count-open-prs","jsrepl",true,false,4,3,0,13,10,11628,264,3348,0,1,10260,0.001094
"dsflash","deepseek/deepseek-v4-flash","count-open-prs","lispfns",true,false,5,4,0,13,10,12747,395,2933,0,1,18896,0.001218
"dsflash","deepseek/deepseek-v4-flash","sentry-billing-unresolved","pyrepl",true,false,4,3,0,13,10,11394,384,3226,0,1,10035,0.001095
"dsflash","deepseek/deepseek-v4-flash","sentry-billing-unresolved","jsrepl",true,false,4,3,0,13,10,11279,318,3285,0,1,11305,0.001072
"dsflash","deepseek/deepseek-v4-flash","sentry-billing-unresolved","lispfns",true,false,6,5,0,14,10,15883,477,3205,0,1,20656,0.001515
"dsflash","deepseek/deepseek-v4-flash","merged-prs-open-linear","pyrepl",true,false,10,11,0,17,10,42239,1599,5292,0,1,36579,0.004089
"dsflash","deepseek/deepseek-v4-flash","merged-prs-open-linear","jsrepl",true,false,11,12,0,32,10,49017,1556,5941,0,1,37746,0.004692
"dsflash","deepseek/deepseek-v4-flash","merged-prs-open-linear","lispfns",true,false,13,14,1,14,10,53911,2351,5881,0,1,56029,0.005275
"dsflash","deepseek/deepseek-v4-flash","busiest-assignee","pyrepl",true,false,5,4,1,13,10,15328,459,3604,0,1,15441,0.001462
"dsflash","deepseek/deepseek-v4-flash","busiest-assignee","jsrepl",true,false,8,7,2,14,10,27189,1073,4204,0,1,24295,0.002640
"dsflash","deepseek/deepseek-v4-flash","busiest-assignee","lispfns",true,false,6,5,0,14,10,16849,717,3493,0,1,29763,0.001645
"dsflash","deepseek/deepseek-v4-flash","high-urgency-triggered","pyrepl",true,false,5,4,0,13,10,14708,463,3353,0,1,14894,0.001407
"dsflash","deepseek/deepseek-v4-flash","high-urgency-triggered","jsrepl",true,false,4,3,0,13,10,11288,373,3238,0,1,9583,0.001083
"dsflash","deepseek/deepseek-v4-flash","high-urgency-triggered","lispfns",true,false,5,4,0,13,10,12877,414,3180,0,1,14435,0.001233
"dsflash","deepseek/deepseek-v4-flash","email-top-error","pyrepl",true,false,5,5,0,14,10,15960,802,3899,0,1,14857,0.001581
"dsflash","deepseek/deepseek-v4-flash","email-top-error","jsrepl",true,false,6,6,0,15,10,24857,1797,5733,0,1,25595,0.002561
"dsflash","deepseek/deepseek-v4-flash","email-top-error","lispfns",true,false,7,7,0,15,10,25159,1121,5293,0,1,22257,0.002466
"dsflash","deepseek/deepseek-v4-flash","compose-verify-issues","pyrepl",true,false,5,5,0,25,10,19057,1653,5526,0,1,26545,0.002013
"dsflash","deepseek/deepseek-v4-flash","compose-verify-issues","jsrepl",true,false,8,8,0,25,10,32855,1606,5722,0,1,27811,0.003246
